1,-1,340.829,79.4999,428.491,323.75,0.998128,-1,-1,-1
1,-1,570.789,80.8348,639,284.425,0.998087,-1,-1,-1
1,-1,181.388,89.6698,257.306,335.604,0.996294,-1,-1,-1
1,-1,100.807,87.2512,157.128,311.397,0.995322,-1,-1,-1
1,-1,437.157,94.9248,522.238,332.158,0.994651,-1,-1,-1
1,-1,520.616,113.596,550.821,237.687,0.968336,-1,-1,-1
2,-1,97.0775,83.2642,155.491,315.41,0.998106,-1,-1,-1
2,-1,573.922,81.0864,639,283.446,0.998105,-1,-1,-1
2,-1,349.87,89.174,436.082,330.656,0.998009,-1,-1,-1
2,-1,187.088,87.5556,255.79,326.387,0.997814,-1,-1,-1
2,-1,446.866,96.1759,516.313,322.554,0.997473,-1,-1,-1
2,-1,521.24,107.224,558.49,234.124,0.986026,-1,-1,-1
2,-1,327.722,124.831,352.066,220.916,0.670759,-1,-1,-1
3,-1,349.079,80.7724,443.199,326.714,0.998689,-1,-1,-1
3,-1,566.849,85.1364,639,281.582,0.998396,-1,-1,-1
3,-1,184.93,85.6058,271.228,318.469,0.998192,-1,-1,-1
3,-1,86.7213,98.8494,157.102,311.937,0.997845,-1,-1,-1
3,-1,444.826,82.7449,523.893,308.181,0.995654,-1,-1,-1
3,-1,516.256,114.47,549.643,246.677,0.92989,-1,-1,-1
4,-1,189.043,91.9007,266.56,310.611,0.998407,-1,-1,-1
4,-1,568.979,86.5418,639,278.982,0.998405,-1,-1,-1
4,-1,80.9963,101.928,152.919,323.29,0.998137,-1,-1,-1
4,-1,453.578,85.6511,530.796,316.966,0.997381,-1,-1,-1
4,-1,350.704,76.6974,444.494,322.014,0.99688,-1,-1,-1
4,-1,511.639,109.963,549.103,246.716,0.919178,-1,-1,-1
5,-1,570.654,84.2671,626.024,285.106,0.997947,-1,-1,-1
5,-1,192.449,85.8529,269.409,305.014,0.997057,-1,-1,-1
5,-1,352.022,79.1466,455.465,321.829,0.996507,-1,-1,-1
5,-1,71.1761,102.485,149.123,310.432,0.996449,-1,-1,-1
5,-1,452.187,92.0178,542.457,329.515,0.993838,-1,-1,-1
5,-1,511.966,113.171,554.687,244.856,0.879587,-1,-1,-1
5,-1,319.055,125.825,347.896,223.023,0.688969,-1,-1,-1
6,-1,446.647,78.6826,542.112,321.896,0.998946,-1,-1,-1
6,-1,561.876,85.5521,634.925,288.615,0.998647,-1,-1,-1
6,-1,58.7576,90.2598,143.608,313.008,0.998519,-1,-1,-1
6,-1,357.84,87.3011,456.398,321.135,0.998417,-1,-1,-1
6,-1,206.201,91.141,282.337,310.125,0.9953,-1,-1,-1
6,-1,186.476,84.7366,227.368,260.737,0.7921,-1,-1,-1
6,-1,321.651,104.963,354.478,224.396,0.572598,-1,-1,-1
7,-1,561.278,90.882,632.053,284.538,0.999183,-1,-1,-1
7,-1,463.075,76.7742,543.667,317.175,0.998672,-1,-1,-1
7,-1,52.1129,99.6685,144.936,320.498,0.998654,-1,-1,-1
7,-1,363.678,87.3315,456.358,320.826,0.998325,-1,-1,-1
7,-1,209.527,103.226,289.018,309.273,0.997513,-1,-1,-1
7,-1,177.458,85.642,233.106,257.049,0.994606,-1,-1,-1
8,-1,556.548,92.1538,632.427,286.712,0.998623,-1,-1,-1
8,-1,48.1517,104.746,133.777,324.804,0.998309,-1,-1,-1
8,-1,473.663,82.6675,542.695,321.603,0.998169,-1,-1,-1
8,-1,207.866,99.6997,302.211,320.507,0.997714,-1,-1,-1
8,-1,362.296,81.3088,454.332,313.624,0.996921,-1,-1,-1
8,-1,172.757,81.6272,228.236,259.601,0.991619,-1,-1,-1
9,-1,557.677,95.2909,632.428,284.323,0.999263,-1,-1,-1
9,-1,46.0914,101.342,119.995,314.041,0.998675,-1,-1,-1
9,-1,367.73,88.3972,453.196,322.521,0.998375,-1,-1,-1
9,-1,219.798,107.32,301.911,315.659,0.99816,-1,-1,-1
9,-1,459.93,78.6761,547.553,321.344,0.997752,-1,-1,-1
