1,-1,477.417,133.575,538.389,340.247,0.985314,-1,-1,-1
1,-1,387.83,158.467,488.339,340.606,0.97094,-1,-1,-1
2,-1,417.554,152.34,504.617,340.932,0.990937,-1,-1,-1
2,-1,499.257,139.014,564.744,342.578,0.990493,-1,-1,-1
3,-1,498.214,128.481,568.804,328.778,0.995258,-1,-1,-1
3,-1,424.154,153.412,506.649,342.911,0.986761,-1,-1,-1
4,-1,439.309,143.884,519.771,352.052,0.994842,-1,-1,-1
4,-1,518.468,130,573.743,349.953,0.987654,-1,-1,-1
5,-1,516.955,131.026,603.678,341.733,0.993197,-1,-1,-1
5,-1,460.852,141.261,520.927,351.845,0.983597,-1,-1,-1
6,-1,538.367,144.488,601.898,350.995,0.99477,-1,-1,-1
6,-1,457.382,156.632,547.188,341.755,0.989349,-1,-1,-1
7,-1,481.114,140.433,552.479,351.091,0.991944,-1,-1,-1
7,-1,551.227,140.883,615.6,341.373,0.985207,-1,-1,-1
8,-1,559.924,142.305,618.681,334.134,0.990819,-1,-1,-1
8,-1,492.365,155.3,562.53,336.083,0.975726,-1,-1,-1
9,-1,580.236,134.541,633.115,343.818,0.986716,-1,-1,-1
9,-1,506.963,158.328,574,350.836,0.963329,-1,-1,-1
10,-1,581.56,132.447,644.604,334.973,0.991309,-1,-1,-1
10,-1,520.272,150.418,597.228,344.99,0.985844,-1,-1,-1
11,-1,526.89,158.186,611.603,342.652,0.993296,-1,-1,-1
11,-1,243.122,136.767,298.449,297.543,0.966675,-1,-1,-1
11,-1,602.995,147.678,662.734,342.45,0.964845,-1,-1,-1
12,-1,545.382,151.221,629.81,349.621,0.990525,-1,-1,-1
12,-1,613.926,145.141,676.888,350.39,0.97402,-1,-1,-1
12,-1,243.57,138.252,308.199,296.828,0.950364,-1,-1,-1
12,-1,508.681,135.805,543.602,184.531,0.770134,-1,-1,-1
13,-1,552.147,151.93,661.44,359.591,0.988067,-1,-1,-1
13,-1,626.171,150.045,697.398,353.97,0.97436,-1,-1,-1
13,-1,254.982,133.642,322.057,288.766,0.968768,-1,-1,-1
13,-1,504.996,129.224,536.283,196.469,0.736315,-1,-1,-1
14,-1,646.888,146.608,700.379,362.439,0.982562,-1,-1,-1
14,-1,254.132,137.935,334.629,311.38,0.981753,-1,-1,-1
14,-1,576.705,158.945,656.743,355.456,0.979956,-1,-1,-1
14,-1,494.432,134.831,526.723,198.536,0.673853,-1,-1,-1
15,-1,596.462,144.982,674.482,361.891,0.992956,-1,-1,-1
15,-1,652.59,148.269,721.554,360.894,0.979891,-1,-1,-1
15,-1,273.951,144.053,347.874,287.096,0.970793,-1,-1,-1
15,-1,495.056,138.808,526.029,197.697,0.793536,-1,-1,-1
15,-1,239.144,132.457,274.633,198.015,0.701717,-1,-1,-1
15,-1,513.07,132.169,548.061,191.935,0.635846,-1,-1,-1
16,-1,658.277,144.896,730.979,361.955,0.994229,-1,-1,-1
16,-1,588.158,150.656,673.483,352.988,0.982293,-1,-1,-1
16,-1,280.721,138.012,360.186,328.84,0.959602,-1,-1,-1
16,-1,501.933,130.656,537.435,195.012,0.865727,-1,-1,-1
16,-1,248.412,133.759,283.479,213.969,0.668597,-1,-1,-1
17,-1,585.944,144.844,720.58,358.825,0.992635,-1,-1,-1
17,-1,294.363,111.71,379.317,339.497,0.983005,-1,-1,-1
17,-1,675.009,145.081,754.422,353.46,0.97805,-1,-1,-1
17,-1,250.117,122.537,306.478,304.454,0.892538,-1,-1,-1
17,-1,502.042,128.3,535.041,202.913,0.888704,-1,-1,-1
18,-1,611.526,146.596,707.298,363.244,0.990819,-1,-1,-1
18,-1,692.732,147.877,764.829,364.886,0.988203,-1,-1,-1
18,-1,306.292,122.575,402.439,334.494,0.93201,-1,-1,-1
18,-1,515.683,132.887,545.056,202.233,0.882139,-1,-1,-1
18,-1,270.158,138.546,319.353,226.6,0.736707,-1,-1,-1
18,-1,492.035,131.088,527.33,203.334,0.691443,-1,-1,-1
18,-1,531.568,133.657,565.882,192.194,0.607998,-1,-1,-1
19,-1,1137.03,152.72,1212.97,353.355,0.992521,-1,-1,-1
19,-1,627.896,154.608,718.535,362.619,0.986729,-1,-1,-1
19,-1,699.173,147.827,771.2,352.351,0.984407,-1,-1,-1
19,-1,513.547,146.26,553.816,186.886,0.903117,-1,-1,-1
19,-1,298.742,97.7595,413.002,330.564,0.632553,-1,-1,-1
19,-1,269.32,168.094,318.467,331.046,0.580045,-1,-1,-1
20,-1,1110.97,147.083,1204.9,351.638,0.989922,-1,-1,-1
20,-1,655.651,150.686,726.867,354.924,0.988635,-1,-1,-1
20,-1,717.646,133.151,781.751,337.593,0.982856,-1,-1,-1
20,-1,341.731,139.206,411.159,312.638,0.966457,-1,-1,-1
20,-1,501.043,139.33,539.058,196.167,0.92032,-1,-1,-1
20,-1,270.223,136.66,343.278,342.654,0.900745,-1,-1,-1
20,-1,527.618,128.109,556.724,205.043,0.826132,-1,-1,-1
21,-1,1065.35,137.664,1175.25,341.943,0.994954,-1,-1,-1
21,-1,661.086,144.409,741.216,368.351,0.986304,-1,-1,-1
21,-1,352.263,126.622,427.001,336.94,0.986061,-1,-1,-1
21,-1,262.748,129.176,349.126,330.187,0.978803,-1,-1,-1
21,-1,715.351,137.086,804.651,366.863,0.955809,-1,-1,-1
21,-1,505.778,131.401,546.799,200.476,0.947781,-1,-1,-1
21,-1,488.333,141.133,527.151,188.908,0.618705,-1,-1,-1
22,-1,1020.95,156.635,1145.67,369,0.998364,-1,-1,-1
22,-1,360.28,139.031,438.438,341.315,0.99343,-1,-1,-1
22,-1,672.848,152.484,798.181,354.493,0.992134,-1,-1,-1
22,-1,287.509,141.523,362.652,336.853,0.984796,-1,-1,-1
22,-1,502.857,130.311,544.488,201.85,0.910746,-1,-1,-1
23,-1,988.488,153.99,1117.25,369,0.997118,-1,-1,-1
23,-1,694.397,150.384,810.775,363.332,0.992191,-1,-1,-1
23,-1,389.495,129.369,472.886,328.385,0.972051,-1,-1,-1
23,-1,303.499,125.414,374.301,334.349,0.971455,-1,-1,-1
23,-1,770.41,151.174,834.458,329.279,0.939877,-1,-1,-1
23,-1,514.385,126.464,555.317,197.805,0.903706,-1,-1,-1
24,-1,972.444,152.777,1072.98,369,0.997928,-1,-1,-1
24,-1,702.512,143.946,826.178,369,0.987845,-1,-1,-1
24,-1,395.217,148.407,474.627,324.253,0.986072,-1,-1,-1
24,-1,780.052,145.273,853.997,356.66,0.985581,-1,-1,-1
24,-1,311.56,138.404,394.359,331.066,0.983229,-1,-1,-1
24,-1,516.884,137.63,541.86,201.851,0.902676,-1,-1,-1
25,-1,729.324,144.667,813.818,357.761,0.993443,-1,-1,-1
25,-1,788.849,146.521,867.786,357.964,0.992757,-1,-1,-1
25,-1,320.087,117.802,408.825,339.699,0.990407,-1,-1,-1
25,-1,940.321,154.884,1036.12,353.225,0.98638,-1,-1,-1
25,-1,386.62,135.074,480.332,325.947,0.985291,-1,-1,-1
25,-1,520.736,127.93,548.094,190.057,0.865737,-1,-1,-1
26,-1,926.931,148.619,1004.04,364.866,0.996362,-1,-1,-1
26,-1,748.49,144.39,837.854,355.843,0.989616,-1,-1,-1
26,-1,335.219,127.673,408.235,331.431,0.983305,-1,-1,-1
26,-1,815.872,140.195,881.547,349.474,0.979055,-1,-1,-1
26,-1,435.049,145.554,502.072,323.708,0.949972,-1,-1,-1
26,-1,502.273,143.12,548.365,188.696,0.867716,-1,-1,-1
26,-1,533.604,127.301,561.037,193.402,0.604577,-1,-1,-1
27,-1,743.485,148.442,864.183,355.189,0.996165,-1,-1,-1
27,-1,441.556,134.29,506.696,332.803,0.994304,-1,-1,-1
27,-1,337.845,128.873,418.711,333.872,0.991101,-1,-1,-1
27,-1,898.43,147.046,990.556,366.137,0.987951,-1,-1,-1
27,-1,828.334,130.409,901.245,360.16,0.981773,-1,-1,-1
27,-1,512.341,129.576,539.129,204.283,0.869709,-1,-1,-1
27,-1,532.829,130.121,563.011,198.471,0.665174,-1,-1,-1
28,-1,748.634,162.24,886.045,349.121,0.997454,-1,-1,-1
28,-1,344.589,126.85,436.565,345.48,0.993603,-1,-1,-1
28,-1,442.262,142.387,522.914,329.635,0.993461,-1,-1,-1
28,-1,865.642,153.789,951.182,366.695,0.992316,-1,-1,-1
28,-1,518.638,136.811,548.944,208.246,0.88073,-1,-1,-1
29,-1,762.447,163.491,907.596,357.01,0.995288,-1,-1,-1
29,-1,468.135,144.483,532.184,334.097,0.993769,-1,-1,-1
29,-1,868.531,139.971,946.129,355.861,0.990386,-1,-1,-1
29,-1,374.811,126.193,444.793,338.382,0.977368,-1,-1,-1
29,-1,525.647,133.665,560.83,192.216,0.798725,-1,-1,-1
29,-1,511.892,143.208,540.701,208.458,0.513312,-1,-1,-1
30,-1,382.504,133.699,451.759,346.021,0.990416,-1,-1,-1
30,-1,878.396,143.56,964.254,345.691,0.989074,-1,-1,-1
30,-1,805.042,156.973,890.759,360.832,0.988266,-1,-1,-1
