1,-1,286.552,154.138,71.337,167.328,0.998331,-1,-1,-1
1,-1,222.571,179.989,33.767,108.927,0.995026,-1,-1,-1
1,-1,456.542,213.434,25.133,57.535,0.964512,-1,-1,-1
1,-1,542.825,206.921,24.114,44.981,0.596525,-1,-1,-1
2,-1,294.638,150.194,55.286,178.486,0.99859,-1,-1,-1
2,-1,220.799,176.823,34.885,113.668,0.994387,-1,-1,-1
2,-1,454.444,205.312,26.949,63.128,0.97626,-1,-1,-1
3,-1,300.521,147.749,50.891,183.648,0.997982,-1,-1,-1
3,-1,220.699,180.031,34.879,114.825,0.994712,-1,-1,-1
3,-1,453.872,204.048,26.813,68.443,0.974494,-1,-1,-1
4,-1,296.265,145.238,67.028,192.809,0.999041,-1,-1,-1
4,-1,220.556,183.745,35.149,110.888,0.99591,-1,-1,-1
4,-1,453.158,210.629,23.862,58.346,0.979654,-1,-1,-1
4,-1,585.189,211.552,20.98,35.213,0.713657,-1,-1,-1
5,-1,303.088,145.696,62.415,187.738,0.998571,-1,-1,-1
5,-1,218.008,177.205,37.16,124.358,0.988475,-1,-1,-1
5,-1,450.625,214.432,23.298,52.261,0.979398,-1,-1,-1
6,-1,304.084,137.272,74.38,199.85,0.999211,-1,-1,-1
6,-1,217.269,183.92,38.347,108.882,0.992362,-1,-1,-1
6,-1,451.949,215.578,22.787,53.354,0.976624,-1,-1,-1
7,-1,299.879,139.621,82.111,201.998,0.998124,-1,-1,-1
7,-1,215.266,177.35,39.85,117.236,0.993116,-1,-1,-1
7,-1,448.477,217.403,35.727,68.105,0.960458,-1,-1,-1
8,-1,310.692,132.187,80.512,218.498,0.99925,-1,-1,-1
8,-1,213.265,173.745,41.753,123.632,0.991725,-1,-1,-1
8,-1,450.154,222.069,34.489,64.804,0.9595,-1,-1,-1
8,-1,585.98,215.662,15.467,23.889,0.756143,-1,-1,-1
9,-1,311.745,145.799,79.287,191.903,0.998864,-1,-1,-1
9,-1,213.157,184.968,39.652,109.289,0.993849,-1,-1,-1
9,-1,450.817,219.366,23.972,56.864,0.984386,-1,-1,-1
9,-1,584.658,216.979,16.249,22.663,0.705541,-1,-1,-1
10,-1,318.061,146.092,84.658,204.603,0.999129,-1,-1,-1
10,-1,220.662,175.54,34.546,126.436,0.991767,-1,-1,-1
10,-1,452.441,220.334,25.652,55.974,0.982146,-1,-1,-1
10,-1,585.703,215.227,17.662,24.022,0.602606,-1,-1,-1
11,-1,325.753,137.281,88.041,224.133,0.99869,-1,-1,-1
11,-1,215.31,176.452,45.037,133.166,0.995197,-1,-1,-1
11,-1,451.308,216.219,31.61,60.138,0.971579,-1,-1,-1
12,-1,333.236,129.299,88.878,228.326,0.998076,-1,-1,-1
12,-1,219.298,173.939,41.79,145.053,0.992544,-1,-1,-1
12,-1,451.342,218.689,30.213,64.694,0.986577,-1,-1,-1
12,-1,592.038,224.186,20.862,30.538,0.521629,-1,-1,-1
13,-1,343.645,127.987,87.415,230.954,0.999055,-1,-1,-1
13,-1,456.03,218.096,26.165,60.293,0.989663,-1,-1,-1
13,-1,215.656,176.982,38.901,142.567,0.988273,-1,-1,-1
13,-1,591.02,221.108,22.489,31.629,0.658784,-1,-1,-1
14,-1,353.296,105.509,81.347,277.372,0.999039,-1,-1,-1
14,-1,215.21,179.505,49.278,134.181,0.991494,-1,-1,-1
14,-1,462.674,225.427,21.151,54.311,0.98677,-1,-1,-1
14,-1,589.401,219.212,21.848,32.344,0.787233,-1,-1,-1
15,-1,367.17,102.647,83.707,281.567,0.999176,-1,-1,-1
15,-1,220.973,170.201,34.148,151.2,0.993023,-1,-1,-1
15,-1,461.839,225.891,20.783,52.626,0.987438,-1,-1,-1
15,-1,592.749,226.256,22.689,24.861,0.78062,-1,-1,-1
16,-1,371.371,98.6122,91.302,292.963,0.998369,-1,-1,-1
16,-1,221.342,175.279,37.379,143.784,0.993728,-1,-1,-1
16,-1,463.213,219.303,19.517,63.141,0.985785,-1,-1,-1
16,-1,591.866,218.662,24.823,37.872,0.837435,-1,-1,-1
17,-1,378.285,97.5887,98.403,304.063,0.99918,-1,-1,-1
17,-1,212.241,171.481,59.211,149.706,0.996835,-1,-1,-1
17,-1,457.214,179.397,25.503,112.673,0.750669,-1,-1,-1
17,-1,590.388,216.505,26.698,35.472,0.72076,-1,-1,-1
18,-1,389.578,85.1351,100.749,310.635,0.999077,-1,-1,-1
18,-1,214.043,169.292,43.932,158.509,0.995827,-1,-1,-1
19,-1,405.666,81.0241,107.933,310.036,0.99934,-1,-1,-1
19,-1,209.397,170.655,68.974,154.194,0.99627,-1,-1,-1
20,-1,408.057,60.6474,115.269,354.713,0.999368,-1,-1,-1
20,-1,209.373,163.886,60.709,159.937,0.99759,-1,-1,-1
21,-1,423.978,63.4756,120.604,347.493,0.999113,-1,-1,-1
21,-1,209.233,162.902,48.173,163.87,0.995553,-1,-1,-1
22,-1,207.267,158.819,51.266,177.664,0.998208,-1,-1,-1
22,-1,452.476,34.5626,114.218,406.154,0.997856,-1,-1,-1
22,-1,584.214,218.2,25.616,29.735,0.805402,-1,-1,-1
23,-1,447.011,23.5675,173.803,442.601,0.998807,-1,-1,-1
23,-1,198.951,159.173,61.299,171.848,0.997695,-1,-1,-1
24,-1,454.384,15.7112,181.533,461.258,0.999103,-1,-1,-1
24,-1,192.21,151.302,62.099,181.135,0.996649,-1,-1,-1
25,-1,469.129,11.552,169.871,461.842,0.998431,-1,-1,-1
25,-1,190.639,145.028,62.004,197.161,0.996902,-1,-1,-1
25,-1,468.537,205.745,30.831,79.823,0.9267,-1,-1,-1
25,-1,329.921,214.322,17.937,44.956,0.705324,-1,-1,-1
26,-1,188.11,145.142,69.672,203.405,0.997793,-1,-1,-1
26,-1,471.82,31.6773,167.18,408.136,0.994702,-1,-1,-1
26,-1,467.528,222.346,27.985,54.695,0.946204,-1,-1,-1
26,-1,331.357,219.602,16.1,34.007,0.681503,-1,-1,-1
27,-1,181.587,138.27,67.307,210.381,0.997602,-1,-1,-1
27,-1,461.238,219.991,36.063,63.785,0.956484,-1,-1,-1
27,-1,547.835,167.462,89.265,149.201,0.890605,-1,-1,-1
27,-1,327.886,217.338,16.718,41.036,0.811738,-1,-1,-1
27,-1,334.496,227.951,17.607,40.696,0.79034,-1,-1,-1
28,-1,168.365,136.161,78.395,216.573,0.998492,-1,-1,-1
