1,-1,291.557,192.468,331.051,311.695,0.995128,-1,-1,-1
1,-1,53.8152,193.418,102.244,324.19,0.992938,-1,-1,-1
1,-1,586.982,194.324,628.516,325.95,0.974784,-1,-1,-1
1,-1,250.649,183.272,301.225,301.345,0.974297,-1,-1,-1
1,-1,177.834,203.176,211.03,302.516,0.963325,-1,-1,-1
2,-1,293.334,194.824,334.662,310.986,0.994784,-1,-1,-1
2,-1,48.6951,195.71,98.7441,330.063,0.983914,-1,-1,-1
2,-1,258.541,192.194,307.073,313.573,0.973232,-1,-1,-1
2,-1,178.425,202.723,211.611,305.223,0.951844,-1,-1,-1
2,-1,599.401,188.047,638.917,314.771,0.767054,-1,-1,-1
2,-1,214.406,220.215,239.071,287.082,0.539506,-1,-1,-1
3,-1,43.1561,199.715,98.0877,339.72,0.996935,-1,-1,-1
3,-1,293.392,188.2,335.435,316.01,0.994645,-1,-1,-1
3,-1,259.101,182.381,304.397,315.092,0.982462,-1,-1,-1
3,-1,171.511,195.863,208.23,306.329,0.970977,-1,-1,-1
3,-1,221.555,218.416,246.025,277.643,0.918655,-1,-1,-1
3,-1,602.927,189.632,638.8,325.944,0.697491,-1,-1,-1
4,-1,296.676,191.88,338.653,308.201,0.994929,-1,-1,-1
4,-1,30.9258,194.992,89.5884,334.078,0.994438,-1,-1,-1
4,-1,165.405,196.902,208.385,312.033,0.986511,-1,-1,-1
4,-1,260.487,187.571,304.461,302.941,0.985723,-1,-1,-1
4,-1,214.979,219.658,242.642,285.429,0.829599,-1,-1,-1
5,-1,31.2317,187.038,90.2359,337.99,0.99623,-1,-1,-1
5,-1,164.62,196.438,202.947,308.666,0.988611,-1,-1,-1
5,-1,296.912,195.525,340.964,308.628,0.983024,-1,-1,-1
5,-1,249.477,193.814,301.306,298.698,0.982936,-1,-1,-1
5,-1,214.247,215.705,243.564,285.67,0.883402,-1,-1,-1
6,-1,22.1385,185.87,81.4973,340.707,0.996419,-1,-1,-1
6,-1,162.972,191.003,201.922,311.639,0.989121,-1,-1,-1
6,-1,303.467,194.071,339.314,301.519,0.984713,-1,-1,-1
